query,query_len_type,query_sentiment,query_search_type,query_form,LLM,emo_feature_name,emo_feature_percent
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,surprise,12.38
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,disgust,12.01
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,fear,12.94
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,sadness,12.4
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,trust,12.93
classificazione del leopardo delle nevi,short,neutral,fact,RQ_male,GPT,anticipation,12.42
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,positive,28.62
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,negative,32.12
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,neutral,39.26
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,joy,12.3
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,anger,12.42
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,surprise,12.28
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,disgust,12.27
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,fear,12.98
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,sadness,12.53
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,trust,12.89
classificazione del leopardo delle nevi,short,neutral,fact,RQ_female,GPT,anticipation,12.32
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,positive,30.04
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,negative,30.12
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,neutral,39.84
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,joy,12.35
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,anger,12.53
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,surprise,12.27
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,disgust,12.22
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,fear,12.61
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,sadness,12.53
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,trust,13.15
classificazione leopardo delle nevi,short,neutral,fact,RQ_male,GPT,anticipation,12.33
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,positive,28.88
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,negative,29.54
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,neutral,41.58
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,joy,12.52
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,anger,12.53
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,surprise,12.15
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,disgust,12.37
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,fear,12.85
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,sadness,12.62
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,trust,12.8
classificazione leopardo delle nevi,short,neutral,fact,RQ_female,GPT,anticipation,12.15
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,positive,32.64
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,negative,24.22
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,neutral,43.13
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,joy,12.09
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,anger,12.23
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,surprise,12.2
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,disgust,12.03
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,fear,13.08
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,sadness,12.64
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,trust,13.24
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_male,GPT,anticipation,12.49
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,positive,30.79
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,negative,23.67
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,neutral,45.54
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,joy,12.12
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,anger,12.28
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,surprise,12.08
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,disgust,12.14
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,fear,12.97
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,sadness,12.57
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,trust,13.23
come aiutarele specie in estinzione,short,neutral,infosearch,RQ_female,GPT,anticipation,12.61
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,positive,31.5
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,negative,25.49
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,neutral,43.01
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,joy,12.19
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,anger,12.21
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,surprise,12.13
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,disgust,12.12
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,fear,12.89
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,sadness,12.54
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,trust,13.41
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_male,GPT,anticipation,12.5
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,positive,32.32
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,negative,22.47
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,neutral,45.21
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,joy,12.18
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,anger,12.21
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,surprise,12.05
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,disgust,12.37
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,fear,12.84
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,sadness,12.52
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,trust,13.31
come possiamo aiutare le specie in estinzione,long,negative,infosearch,RQ_female,GPT,anticipation,12.52
come si chiama Monica,short,positive,unknown,RQ_male,GPT,positive,44.23
come si chiama Monica,short,positive,unknown,RQ_male,GPT,negative,35.25
come si chiama Monica,short,positive,unknown,RQ_male,GPT,neutral,20.51
come si chiama Monica,short,positive,unknown,RQ_male,GPT,joy,12.92
come si chiama Monica,short,positive,unknown,RQ_male,GPT,anger,12.68
come si chiama Monica,short,positive,unknown,RQ_male,GPT,surprise,12.96
come si chiama Monica,short,positive,unknown,RQ_male,GPT,disgust,10.78
come si chiama Monica,short,positive,unknown,RQ_male,GPT,fear,12.25
come si chiama Monica,short,positive,unknown,RQ_male,GPT,sadness,12.6
come si chiama Monica,short,positive,unknown,RQ_male,GPT,trust,13.58
come si chiama Monica,short,positive,unknown,RQ_male,GPT,anticipation,12.23
come si chiama Monica,short,positive,unknown,RQ_female,GPT,positive,37.83
come si chiama Monica,short,positive,unknown,RQ_female,GPT,negative,24.01
come si chiama Monica,short,positive,unknown,RQ_female,GPT,neutral,38.17
come si chiama Monica,short,positive,unknown,RQ_female,GPT,joy,12.14
come si chiama Monica,short,positive,unknown,RQ_female,GPT,anger,12.9
come si chiama Monica,short,positive,unknown,RQ_female,GPT,surprise,12.41
come si chiama Monica,short,positive,unknown,RQ_female,GPT,disgust,12.08
come si chiama Monica,short,positive,unknown,RQ_female,GPT,fear,12.34
come si chiama Monica,short,positive,unknown,RQ_female,GPT,sadness,12.33
come si chiama Monica,short,positive,unknown,RQ_female,GPT,trust,13.39
come si chiama Monica,short,positive,unknown,RQ_female,GPT,anticipation,12.4
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,positive,29.68
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,negative,25.47
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,neutral,44.85
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,joy,12.44
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,anger,12.47
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,surprise,12.45
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,disgust,12.36
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,fear,12.85
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,sadness,12.43
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,trust,12.46
come si formano i vulcani?,short,neutral,opensearch,RQ_male,GPT,anticipation,12.54
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,positive,33.41
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,negative,22.41
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,neutral,44.17
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,joy,12.45
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,anger,12.44
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,surprise,12.39
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,disgust,12.25
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,fear,12.78
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,sadness,12.53
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,trust,12.62
come si formano i vulcani?,short,neutral,opensearch,RQ_female,GPT,anticipation,12.54
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,positive,32.26
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,negative,27.93
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,neutral,39.81
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,joy,12.04
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,anger,12.34
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,surprise,12.07
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,disgust,12.03
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,fear,13.02
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,sadness,12.73
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,trust,13.29
come si trovano i vulcani?,short,positive,opensearch,RQ_male,GPT,anticipation,12.47
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,positive,29.4
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,negative,24.24
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,neutral,46.36
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,joy,12.32
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,anger,12.51
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,surprise,12.58
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,disgust,11.94
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,fear,12.72
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,sadness,12.5
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,trust,12.84
come si trovano i vulcani?,short,positive,opensearch,RQ_female,GPT,anticipation,12.59
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,positive,25.62
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,negative,27.8
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,neutral,46.58
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,joy,12.65
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,anger,12.54
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,surprise,12.16
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,disgust,12.23
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,fear,12.75
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,sadness,12.82
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,trust,12.56
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_male,GPT,anticipation,12.29
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,positive,26.15
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,negative,31.64
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,neutral,42.21
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,joy,12.52
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,anger,12.5
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,surprise,12.43
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,disgust,12.24
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,fear,12.75
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,sadness,12.56
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,trust,12.79
come viene classificato il leopardo delle nevi?,long,negative,fact,RQ_female,GPT,anticipation,12.21
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,positive,29.42
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,negative,23.6
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,neutral,46.98
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,joy,12.21
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,anger,12.21
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,surprise,12.04
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,disgust,12.24
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,fear,12.83
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,sadness,12.49
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,trust,13.47
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_male,GPT,anticipation,12.51
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,positive,32.71
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,negative,27.34
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,neutral,39.95
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,joy,12.2
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,anger,12.38
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,surprise,12.06
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,disgust,12.27
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,fear,12.86
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,sadness,12.7
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,trust,13.15
cosa possiamo fare per aiutare le specie in es...,long,negative,infosearch,RQ_female,GPT,anticipation,12.39
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,positive,32.12
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,negative,26.92
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,neutral,40.96
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,joy,12.2
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,anger,12.33
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,surprise,12.31
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,disgust,12.02
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,fear,13.01
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,sadness,12.54
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,trust,12.86
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_male,GPT,anticipation,12.72
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,positive,32.82
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,negative,29.19
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,neutral,37.99
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,joy,12.2
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,anger,12.32
sviluppo di un tornado e i suoi effetti,long,neutral,opensearch,RQ_female,GPT,surprise,12.4
