QID,Query,Prompt Type,IAS,Resp,Rank,date_generated
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Pacific Trash Vortex - Wikipedia. L'isola costituisce un nuovo ecosistema dove la plastica è colonizzata da circa mille tipi diversi di organismi eterotrofi, autotrofi, predatori e simbionti, tra cui diatomee e batteri, alcuni dei quali apparentemente in grado di degradare la materia plastica e gli idrocarburi.",3,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e dove sono - GreenStyle. Le correnti oceaniche e i vortici marini posso sospingere i rifiuti e formare le cosiddette isole di plastica. Al mondo ce ne sono almeno cinque, di cui la più famosa è quella che risiede nel...",4,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Cosa sono le isole di plastica e perché eliminarle è così difficile. Le isole di plastica sono vaste aree oceaniche in cui la plastica si accumula a causa delle correnti marine, formando un’enorme zuppa di detriti, spesso invisibile a occhio nudo. Ogni anno, milioni di tonnellate di plastica finiscono nei mari, contribuendo alla crescita di queste isole artificiali.",5,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Isola di plastica e i suoi effetti disastrosi sull’ambiente. Perdita di biodiversità, cambiamento climatico ed effetti negativi sull’ambiente, conseguenze e danni per la salute. Ogni anno circa 10 milioni di tonnellate di rifiuti finiscono in mare generando immense isole di plastica, l’equivalente di 5 buste di immondizia ogni 30 cm.",6,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Cosa sono le isole di plastica? - Nieddittas. Le isole di plastica sono estese discariche di rifiuti galleggianti che si sono accumulati nel tempo nei mari e negli oceani di tutto il mondo. Rifiuti di vario genere, ma specialmente frammenti microscopici di plastica che si trovano sia sulla superficie che nel fondo del mare.",7,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e come si formano - Gruppo CAP. L’isola di plastica è costituita dall’aggregazione di rifiuti plastici di varie dimensioni che negli anni formano “zuppe” di spazzatura e detriti che i vortici di acqua “fondono” in vere e proprie isole di grandi dimensioni, creando anche microambienti unici che galleggiano nei mari e negli oceani.",8,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"ISOLA DI PLASTICA: Quello da Sapere sulle Isole di ... - Aqua e Salute. In questo articolo ti spiegherò cosa è importante sapere sul fenomeno riguardante la formazione di isole di plastica sulla Terra, come e perché si creano delle isole di plastica e in che modo l’uomo può adottare alcune abitudini per evitare di contribuire a questo problema.",9,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e perchè sono un problema per ... - Gradisco. La forza delle correnti continue e delle mareggiate contribuiscono a creare enormi concentrazioni di rifiuti nel mare, chiamate “isole di plastica” o “Garbage Patch”. Queste isole sono formate da rifiuti di varie grandezze che non si estendono solo in superficie, ma anche in profondità.",10,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"The Ocean Cleanup. The Ocean Cleanup develops and scales technologies to rid the oceans of plastic pollution. Learn about their projects, updates, and impact on the Great Pacific Garbage Patch and rivers around the world.",1,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"The Ocean Cleanup - Wikipedia. The Ocean Cleanup è una fondazione olandese che sviluppa tecnologie per estrarre e riciclare la plastica inquinante negli oceani. Scopri la sua storia, i suoi progetti e le sue spedizioni oceaniche.",2,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"The Ocean Cleanup, il sistema innovativo per pulire gli oceani dalla .... Il team di ricercatori di Ocean Cleanup prospettano che nelle condizioni migliori Interceptor sarà in grado di catturare (e quindi di impedire che arrivino nei mari) da 50 a 100 mila chili di...",3,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"Ocean Cleanup cos'è e come funziona - NonSapeviChe. L’obiettivo del sistema di ripulitura di Ocean Cleanup è quello di rimuovere ogni cinque anni il 50% dei rifiuti del Great Pacific Garbage Patch o Pacific Trash Vortex, l’enorme isola di rifiuti di plastica che si trova nell’Oceano Pacifico.",4,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,The Ocean Cleanup: come funziona e perché è vitale per gli oceani. Scopri come funziona The Ocean Cleanup e il suo piano per pulire il 90% della plastica negli oceani. Il futuro dei nostri mari dipende da questa tecnologia!,5,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,The Ocean Cleanup - Wikipedia. The Ocean Cleanup is a Dutch organization that develops and deploys technology to extract plastic pollution from the oceans and rivers. It was founded by Boyan Slat in 2013 and has removed over 15 million kilograms of trash from the Great Pacific Garbage Patch and other waterways.,6,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"About - The Ocean Cleanup. Founded by Dutch inventor Boyan Slat in 2013, The Ocean Cleanup develops and scales technologies to remove and prevent plastic pollution in the oceans. Learn about their mission, team, impact, and how to join or donate to their cause.",7,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,Ocean cleanup: la nave libera oceani dalla plastica: - 100 tonnellate. Ocean cleanup: la nave che solca gli oceani liberandoli dalla plastica. Eliminati 100.000 kg di rifiuti. Ocean cleanup risponde all’esigenza di oceani più puliti rimuovendo la plastica che trova al suo passaggio. Come funziona? Grandissimo risultato per la Ocean cleanup.,8,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"Projects - The Ocean Cleanup. The Ocean Cleanup is a non-profit project that develops and scales technologies to intercept and clean up ocean plastic pollution. Learn about their projects in oceans, rivers, marine protection, catch management, research and global public affairs.",9,2025_02_12
qEM80,ocean cleanup,Emotionally Charged,Bing,"Ripulire gli oceani dalla plastica: l'obiettivo di Ocean Cleanup - TGCOM24. Il sistema Ocean Cleanup ha sviluppato un localizzatore GPS che emula come la plastica si muove nell'oceano per scansionare le aree e rilevare i punti caldi. È un sistema di reti, droni ...",10,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Cosa sono e dove si trovano le isole di plastica nel mondo - Ohga. Sono almeno sette le isole di plastica che galleggiano negli oceani di tutto il mondo. Enormi ammassi di rifiuti che contengono miliardi e miliardi di rifiuti, microplastiche, reti da pesca, bottigliette. E ora che ce ne siamo accorti tutti, sembra molto difficile trovare soluzioni per eliminarle.",1,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Isola di plastica nel pacifico | Dove si trova e quanto è grande?. Nel cuore dell’Oceano Pacifico, tra la California e le Hawaii, si trova una delle manifestazioni più allarmanti di questo fenomeno: il Grande Vortice di Immondizia del Pacifico, noto anche come l’isola di plastica.",2,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e dove sono - GreenStyle. Al mondo ce ne sono almeno cinque, di cui la più famosa è quella che risiede nel Pacifico settentrionale, tra le Hawaii e la California. Si chiama Great Pacific Garbage Patch, ma quello che...",3,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Mare di Plastica: Dove Si Trovano le Isola di Plastica. Dove si trova il mare di plastica? Il mare di plastica non si trova in un singolo luogo ma, negli ultimi anni sono state delimitate alcune aree sulle superfici acquatiche in cui ogni genere di oggetti di plastica si sono aggregati tra loro andando a formare delle vere e proprie isole di plastica.",4,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Isola di Plastica più grande del mondo: dove si trova e come si è formata. Si trova nel Pacifico, tra la California e l’Arcipelago Hawaiano, e la sua crescita costante è sinonimo di una situazione allarmante. Nel concreto si tratta di un gigantesco ammasso di detriti galleggianti causa di una delle più grandi forme di inquinamento in mare.",5,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Anche l’Italia ha la sua isola di plastica: ecco dove si trova. «Più che un’isola è una vera e propria, si tratta di “zuppa” di plastica, che per via delle correnti, insieme a materiale organico di vario tipo, si accumula nel Mar Tirreno, nella zona tra Elba-Corsica-Capraia, all’interno del Santuario dei Cetacei» spiega Greenpeace.",6,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Alla scoperta delle isole di plastica nel Mondo: la mappa. La Great Pacific Garbage Patch, che si trova nell’Oceano Pacifico, tra la California e l’Arcipelago Hawaiano. Secondo le ultime rivelazioni la sua superfice è grande quanto quella del Canada. In tutto sono sette e peccato che non siano meraviglie ma solo scempi ambientali.",7,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: dove si trovano, quanto sono grandi ... - Scambieuropei. Il nostro oceano oggi è popolato da isole di plastica spinte da una rete di correnti che fanno circolare l’acqua in tutto il mondo, chiamate vortici. Ci sono un totale di cinque vortici subtropicali (Nord Pacifico, Nord Atlantico, Sud Pacifico, Sud Atlantico, Oceano Indiano).",8,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Quante isole di plastica ci sono nel mondo e dove si trovano?. Che cos'è l'isola di plastica dove si trova? La più famosa isola di plastica di trova nell'Oceano Pacifico ed è nota come Great Pacific Garbage Patch 2 . È la più antica al mondo, la sua esistenza è stata ufficializzata nel 1997, ma la sua presenza era già nota dagli anni '70.",9,2025_02_12
qEM81,Dove si trova Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: dove si trovano nel Mondo - Ecoo.it. La maggior parte delle isole di plastica sono collocate nell’ Oceano Atlantico o nel Pacifico. Tuttavia una si trova anche nel Mar Tirreno. L’isola di plastica più famosa al mondo è nella parte sud del Pacifico, ed ha un’estensione superiore a quattro volte la grandezza di uno Stato come l’Italia.",10,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono? • Viviamo Sostenibile. Ogni anno, nel mondo, 8 milioni di tonnellate di rifiuti – per lo più plastici – finiscono in mare. Spinti dalle correnti, vanno a concentrarsi in determinate zone, dove rimangono intrappolati in vortici acquatici, andando a creare dei veri e propri accumuli, conosciuti anche come isole di plastica.",1,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Cosa sono le isole di plastica e perché eliminarle è così difficile. Le isole di plastica sono enormi accumuli di rifiuti galleggianti negli oceani, formati principalmente da plastica e microplastiche. Questi accumuli si trovano in specifiche zone marine dove le correnti oceaniche convogliano i rifiuti, creando delle vere e proprie “zuppe di plastica” .",2,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isola di plastica: cos'è, come si forma e cosa puoi fare tu - L'Ecopost. Cos'è un'isola di plastica? Come nasce? E perchè è un problema per l'ambiente e per l'uomo? Cosa puoi fare per risolvere questo problema? Il nostro spiegone.",3,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Che Cosa Sono le Isole di Plastica - costruiscisito.it. Le isole di plastica sono accumuli di rifiuti plastici che si concentrano in particolari aree dei nostri oceani a causa delle correnti marine. Questi rifiuti provengono da molteplici fonti, tra cui attività terrestri e marittime, e sono costituiti da oggetti di plastica di varie dimensioni, dalle microplastiche alle grandi strutture.",4,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e dove sono - GreenStyle. Che cosa sono le isole di plastica. Il termine isole di plastica è “pittoresco” e realistico allo stesso tempo, in quanto evidenzia la gravità del problema di accumulo di rifiuti nei mari.",5,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isola di plastica: cos'è, dov'è e come si forma - inabottle.it. Cos'è un'isola di plastica. Le isole di plastica, spesso chiamate ""vortici di plastica"" o ""gyre di plastica"", sono accumuli massicci di rifiuti plastici che galleggiano nelle acque degli oceani.",6,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Cosa sono le isole di plastica? - Nieddittas. Le isole di plastica sono estese discariche di rifiuti galleggianti che si sono accumulati nel tempo nei mari e negli oceani di tutto il mondo. Rifiuti di vario genere, ma specialmente frammenti microscopici di plastica che si trovano sia sulla superficie che nel fondo del mare.",7,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e come si formano - Gruppo CAP. L’isola di plastica è costituita dall’aggregazione di rifiuti plastici di varie dimensioni che negli anni formano “zuppe” di spazzatura e detriti che i vortici di acqua “fondono” in vere e proprie isole di grandi dimensioni, creando anche microambienti unici che galleggiano nei mari e negli oceani.",8,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,"Isole di plastica: cosa sono e perchè sono un problema per ... - Gradisco. La forza delle correnti continue e delle mareggiate contribuiscono a creare enormi concentrazioni di rifiuti nel mare, chiamate “ isole di plastica ” o “ Garbage Patch ”. Queste isole sono formate da rifiuti di varie grandezze che non si estendono solo in superficie, ma anche in profondità.",9,2025_02_12
qEM82, CosÃ¨ Ä¾isola di plastica,Emotionally Charged,Bing,Un’isola di plastica che cos’è? - La Scimmia Viaggiatrice. Cos'è un'isola di plastica e perché non può essere salvata? Se sei curioso di sapere perché la plastica abbandonata è pericolosa leggi qui!,10,2025_02_12
